12289270,1736219460,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61780,0.4639,-373.14
12289272,1736230140,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61782,0.4639,-373.18
12289273,1736219520,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61783,0.4639,-373.20
12289273,1736219340,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61783,0.4639,-373.20
12289275,1736230200,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61785,0.4639,-373.21
12289275,1736219580,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61786,0.4639,-373.20
12289275,1736219400,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61786,0.4639,-373.20
12289277,1736230260,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61788,0.4639,-373.24
12289278,1736219640,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61789,0.4639,-373.23
12289278,1736219460,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61789,0.4639,-373.23
12289280,1736230320,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61791,0.4639,-373.27
12289281,1736219520,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61792,0.4639,-373.29
12289281,1736219760,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61792,0.4639,-373.29
12289283,1736230440,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61794,0.4639,-373.30
12289284,1736219580,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61795,0.4639,-373.32
12289284,1736219880,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61795,0.4639,-373.32
12289286,1736230500,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61797,0.4639,-373.33
12289287,1736219640,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61798,0.4639,-373.35
12289287,1736219940,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61798,0.4639,-373.35
12289288,1736230560,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61800,0.4638,-373.39
12289289,1736220000,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61801,0.4638,-373.41
12289289,1736219760,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61801,0.4638,-373.41
12289291,1736230680,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61803,0.4638,-373.45
12289292,1736219880,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61804,0.4638,-373.44
12289292,1736220060,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61804,0.4638,-373.44
12289293,1736230740,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61806,0.4638,-373.45
12289294,1736219940,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61807,0.4638,-373.44
12289294,1736220120,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61807,0.4638,-373.44
12289296,1736230800,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61809,0.4638,-373.45
12289297,1736220000,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61810,0.4639,-373.44
12289297,1736220180,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61810,0.4639,-373.44
12289299,1736230860,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61812,0.4638,-373.48
12289300,1736220420,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61813,0.4638,-373.50
12289300,1736220060,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61813,0.4638,-373.50
12289302,1736230920,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61815,0.4638,-373.54
12289302,1736220480,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61816,0.4638,-373.53
12289302,1736220120,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61816,0.4638,-373.53
12289305,1736230980,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61818,0.4638,-373.54
12289305,1736220540,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61819,0.4638,-373.53
12289306,1736220180,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61820,0.4638,-373.55
12289308,1736231100,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61821,0.4638,-373.57
12289308,1736220720,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61822,0.4638,-373.59
12289309,1736220420,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61823,0.4638,-373.61
12289311,1736220960,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61824,0.4638,-373.63
12289311,1736231160,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61824,0.4638,-373.63
12289313,1736220480,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61826,0.4638,-373.61
12289313,1736221020,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61827,0.4638,-373.63
12289314,1736231280,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61828,0.4638,-373.62
12289316,1736220540,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61829,0.4638,-373.64
12289316,1736221080,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61830,0.4638,-373.66
12289318,1736231340,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61831,0.4638,-373.65
12289318,1736221260,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61832,0.4638,-373.67
12289319,1736220720,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61833,0.4638,-373.69
12289321,1736231400,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61834,0.4638,-373.71
12289321,1736221320,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61835,0.4638,-373.70
12289323,1736220960,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61836,0.4638,-373.69
12289323,1736221380,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61837,0.4638,-373.68
12289324,1736231460,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61838,0.4638,-373.67
12289326,1736221020,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61839,0.4638,-373.66
12289326,1736221440,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61840,0.4638,-373.65
12289328,1736231520,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61841,0.4638,-373.64
12289329,1736221080,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61842,0.4638,-373.66
12289329,1736221500,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61842,0.4638,-373.66
